DateTime,EraTemperatureMilliDegC,UcTemperatureMilliDegC
30:55.9,65000,1074
30:56.8,65000,1074
31:00.9,65000,1074
31:01.8,65000,1074
31:05.9,65000,1074
31:06.8,65000,1074
31:11.0,65000,1074
31:11.8,65000,1074
31:16.0,65000,1074
31:16.8,65000,1074
31:21.0,65000,1074
31:21.9,65000,1074
31:26.0,65000,1075
31:26.9,65000,1075
31:31.0,65000,1075
31:31.9,65000,1075
31:36.0,65000,1075
31:36.9,65000,1075
31:41.0,65000,1075
31:41.9,65000,1076
31:46.0,65000,1076
31:46.9,65000,1076
31:51.0,65000,1076
31:51.9,65000,1076
31:56.0,65000,1076
31:56.9,65000,1076
32:01.0,65000,1076
32:01.9,65000,1076
32:06.0,65000,1076
32:06.9,65000,1076
32:11.0,65000,1076
32:11.9,65000,1076
32:16.1,65000,1076
32:16.9,65000,1076
32:21.1,65000,1076
32:21.9,65000,1076
32:26.1,65000,1077
32:27.0,65000,1076
32:31.1,65000,1077
32:32.0,65000,1076
32:36.1,65000,1077
32:37.0,65000,1077
32:41.1,65000,1077
32:42.0,65000,1077
32:46.1,65000,1077
32:47.0,65000,1077
32:51.1,65000,1077
32:52.0,65000,1077
32:56.1,65000,1077
32:57.0,65000,1077
33:01.1,65000,1077
33:02.0,65000,1078
33:06.1,65000,1078
33:07.0,65000,1078
33:11.1,65000,1078
33:12.0,65000,1078
33:16.1,65000,1079
33:17.0,65000,1079
33:21.1,65000,1079
33:22.0,65000,1078
33:26.2,65000,1079
33:27.0,65000,1079
33:31.2,65000,1079
33:32.1,65000,1079
33:36.2,65000,1079
33:37.1,65000,1079
33:41.2,65000,1079
33:42.1,65000,1079
33:46.2,65000,1079
33:47.1,65000,1079
33:51.2,65000,1079
33:52.1,65000,1079
33:56.2,65000,1079
33:57.1,65000,1079
34:01.2,65000,1079
34:02.1,65000,1079
34:06.2,65000,1080
34:07.1,65000,1079
34:11.2,65000,1080
34:12.1,65000,1079
34:16.2,65000,1080
34:17.1,65000,1079
34:21.2,65000,1080
34:22.1,65000,1080
34:26.2,65000,1080
34:27.1,65000,1080
34:31.3,65000,1080
34:32.1,65000,1080
34:36.3,65000,1080
34:37.1,65000,1080
34:41.3,65000,1080
34:42.2,65000,1080
34:46.3,65000,1080
34:47.2,65000,1080
34:51.3,65000,1080
34:52.2,65000,1080
34:56.3,65000,1080
34:57.2,65000,1081
35:01.3,65000,1081
35:02.2,65000,1081
35:06.3,65000,1081
35:07.2,65000,1081
35:11.3,65000,1082
35:12.2,65000,1081
35:16.3,65000,1081
35:17.2,65000,1082
35:21.3,65000,1082
35:22.2,65000,1082
35:26.3,65000,1081
35:27.2,65000,1082
35:31.4,65000,1082
35:32.2,65500,1082
35:36.4,65500,1082
35:37.2,65500,1082
35:41.4,65000,1082
35:42.2,65000,1082
35:46.4,65500,1082
35:47.2,65500,1082
35:51.4,65500,1082
35:52.3,65500,1082
35:56.4,65500,1082
35:57.3,65500,1082
36:01.4,65500,1082
36:02.3,65500,1082
36:06.4,65500,1082
36:07.3,65500,1082
36:11.4,65500,1082
36:12.3,65500,1082
36:16.4,65500,1083
36:17.3,65500,1083
36:21.4,65500,1083
36:22.3,65500,1082
36:26.4,65500,1083
36:27.3,65500,1083
36:31.4,65500,1083
36:32.3,65500,1083
36:36.4,65500,1083
36:37.3,65500,1083
36:41.4,65500,1083
36:42.3,65500,1083
36:46.5,65500,1083
36:47.4,65500,1083
36:51.5,65500,1083
36:52.4,65500,1084
36:56.5,65500,1083
36:57.4,65500,1083
37:01.5,65500,1083
37:02.4,65500,1083
37:06.5,65500,1084
37:07.4,65500,1083
37:11.5,65500,1084
37:12.4,65500,1084
37:16.5,65500,1084
37:17.4,65500,1084
37:21.5,65500,1084
37:22.4,65500,1084
37:26.5,65500,1084
37:27.4,65500,1084
37:31.5,65500,1084
37:32.4,65500,1085
37:36.6,65500,1084
37:37.4,65500,1085
37:41.5,65500,1085
37:42.4,65500,1085
37:46.6,65500,1085
37:47.4,65500,1085
37:51.6,65500,1085
37:52.5,65500,1085
37:56.6,65500,1085
37:57.5,65500,1085
38:01.6,65500,1085
38:02.5,65500,1085
38:06.6,65500,1085
38:07.5,65500,1085
38:11.6,65500,1085
38:12.5,65500,1085
38:16.6,65500,1085
38:17.5,65500,1085
38:21.6,65500,1085
38:22.5,65500,1085
38:26.6,65500,1085
38:27.5,65500,1085
38:31.6,65500,1085
38:32.5,65500,1086
38:36.6,65500,1086
38:37.5,65500,1085
38:41.6,65500,1085
38:42.5,65500,1085
38:46.6,65500,1086
38:47.5,65500,1086
38:51.7,65500,1086
38:52.5,65500,1086
38:56.7,65500,1086
38:57.6,65500,1086
39:01.7,65500,1086
39:02.5,65500,1086
39:06.7,65500,1086
39:07.5,65500,1086
39:11.7,65500,1086
39:12.6,65500,1086
39:16.7,65500,1087
39:17.6,65500,1087
39:21.7,65500,1086
39:22.6,65500,1087
39:26.7,65500,1087
39:27.6,65500,1087
39:31.7,65500,1087
39:32.6,65500,1087
39:36.7,65500,1087
39:37.6,65500,1087
39:41.7,65500,1087
39:42.6,65500,1087
39:46.7,65500,1087
39:47.6,65500,1087
39:51.8,65500,1087
39:52.6,65500,1087
39:56.7,65500,1087
39:57.6,65500,1087
40:01.8,65500,1087
40:02.6,65500,1087
40:06.7,65500,1087
40:07.6,65500,1087
40:11.8,65500,1087
40:12.7,65500,1087
40:16.8,65500,1088
40:17.7,65500,1087
40:21.8,65500,1087
40:22.7,65500,1087
40:26.8,65500,1087
40:27.7,65500,1087
40:31.8,65500,1088
40:32.7,65500,1087
40:36.8,65500,1088
40:37.7,65500,1088
40:41.8,65500,1088
40:42.7,65500,1088
40:46.8,65500,1088
40:47.7,65500,1088
40:51.8,65500,1088
40:52.7,65500,1088
40:56.8,65500,1088
40:57.7,65500,1088
41:01.8,65500,1088
41:02.7,65500,1088
41:06.8,65500,1088
41:07.7,65500,1088
41:11.9,65500,1088
41:12.8,65500,1088
41:16.9,65500,1088
41:17.8,65500,1088
41:21.9,65500,1088
41:22.8,65500,1088
41:26.9,65500,1088
41:27.8,65500,1088
41:31.9,65500,1088
41:32.8,65500,1088
41:36.9,65500,1089
41:37.8,65500,1088
41:41.9,65500,1089
41:42.8,65500,1088
41:46.9,65500,1088
41:47.8,65500,1089
41:51.9,65500,1089
41:52.8,65500,1088
41:56.9,65500,1089
41:57.8,65500,1089
42:01.9,65500,1089
42:02.8,65500,1089
42:06.9,65500,1090
42:07.8,65500,1089
42:12.0,65500,1089
42:12.9,65500,1089
42:17.0,65500,1089
42:17.8,65500,1089
42:22.0,65500,1089
42:22.9,65500,1089
42:27.0,65500,1090
42:27.9,65500,1089
42:32.0,65500,1090
42:32.9,65500,1089
42:37.0,65500,1090
42:37.9,65500,1090
42:42.0,65500,1090
42:42.9,65500,1090
42:47.0,65500,1090
42:47.9,65500,1090
42:52.0,65500,1090
42:52.9,65500,1089
42:57.0,65500,1090
42:57.9,65500,1089
43:02.0,65500,1090
43:02.9,65500,1090
43:07.3,65500,1090
43:08.0,65500,1090
43:12.1,65500,1090
43:12.9,65500,1090
43:17.1,65500,1090
43:18.0,65500,1090
43:22.1,65500,1090
43:23.0,65500,1090
43:27.1,65500,1090
43:28.0,65500,1090
43:32.1,65500,1090
43:33.0,65500,1090
43:37.1,65500,1090
43:38.0,65500,1090
43:42.1,65500,1090
43:43.0,65500,1090
43:47.1,65500,1091
43:48.0,65500,1090
43:52.1,65500,1091
43:53.0,65500,1091
43:57.1,65500,1090
43:58.0,65500,1090
44:02.1,65500,1091
44:03.0,65500,1091
44:07.1,65500,1091
44:08.0,65500,1090
44:12.1,65500,1091
44:13.0,65500,1091
44:17.2,65500,1090
44:18.1,65500,1091
44:22.1,65500,1091
44:23.1,65500,1090
44:27.2,65500,1091
44:28.1,65500,1091
44:32.2,65500,1091
44:33.1,65500,1091
44:37.2,65500,1091
44:38.1,65500,1091
44:42.2,65500,1091
44:43.1,65500,1091
44:47.2,65500,1091
44:48.1,65500,1091
44:52.2,65500,1091
44:53.1,65500,1091
44:57.2,65500,1091
44:58.1,65500,1091
45:02.2,65500,1091
45:03.1,65500,1091
45:07.2,65500,1091
45:08.1,65500,1091
45:12.2,65500,1091
45:13.2,65500,1091
45:17.2,65500,1091
45:18.1,65500,1091
45:22.2,65500,1091
45:23.2,65500,1091
45:27.3,65500,1091
45:28.2,65500,1091
45:32.3,65500,1091
45:33.2,65500,1091
45:37.3,65500,1091
45:38.2,65500,1091
45:42.3,65500,1091
45:43.2,65500,1091
45:47.3,65500,1091
45:48.2,65500,1091
45:52.3,65500,1092
45:53.2,65500,1091
45:57.3,65500,1092
45:58.2,65500,1091
46:02.3,65500,1092
46:03.2,65500,1091
46:07.3,65500,1091
46:08.2,65500,1092
46:12.3,65500,1091
46:13.2,65500,1092
46:17.3,65500,1092
46:18.2,65500,1092
46:22.3,65500,1092
46:23.2,65500,1092
46:27.3,65500,1092
46:28.2,65500,1092
46:32.4,65500,1093
46:33.3,65500,1092
46:37.4,65500,1092
46:38.3,65500,1092
46:42.4,65500,1092
46:43.3,65500,1093
46:47.4,65500,1092
46:48.3,65500,1093
46:52.4,65500,1093
46:53.3,65500,1092
46:57.4,65500,1092
46:58.3,65500,1092
47:02.4,65500,1092
47:03.3,65500,1093
47:07.4,65500,1093
47:08.3,65500,1092
47:12.4,65500,1093
47:13.3,65500,1093
47:17.4,65500,1093
47:18.3,65500,1093
47:22.4,65500,1093
47:23.3,65500,1093
47:27.4,65500,1093
47:28.3,65500,1093
47:32.5,65500,1093
47:33.4,65500,1093
47:37.5,65500,1093
47:38.3,65500,1093
47:42.5,65500,1093
47:43.4,65500,1093
47:47.5,65500,1093
47:48.4,65500,1093
47:52.5,65500,1093
47:53.4,65500,1093
47:57.5,65500,1093
47:58.4,65500,1093
48:02.5,65500,1093
48:03.4,65500,1093
48:07.5,65500,1093
48:08.4,65500,1093
48:12.5,65500,1093
48:13.4,65500,1093
48:17.5,65500,1093
48:18.4,65500,1093
48:22.5,65500,1093
48:23.4,65500,1093
48:27.5,65500,1093
48:28.4,65500,1093
48:32.5,65500,1093
48:33.5,65500,1093
48:37.5,65500,1093
48:38.5,65500,1093
48:42.5,65500,1093
48:43.5,65500,1093
48:47.6,65500,1094
48:48.5,65500,1093
48:52.6,65500,1094
48:53.5,65500,1093
48:57.6,65500,1094
48:58.5,65500,1093
49:02.6,65500,1093
49:03.5,65500,1093
49:07.6,65500,1094
49:08.5,65500,1094
49:12.6,65500,1093
49:13.5,65500,1094
49:17.6,65500,1094
49:18.5,65500,1094
49:22.6,65500,1093
49:23.5,65500,1094
49:27.6,65500,1094
49:28.5,65500,1094
49:32.6,65500,1094
49:33.5,65500,1094
49:37.6,65500,1094
49:38.5,65500,1094
49:42.6,65500,1094
49:43.6,65500,1094
49:47.7,65500,1094
49:48.6,65500,1094
49:52.7,65500,1094
49:53.6,65500,1094
49:57.7,65500,1094
49:58.6,65500,1094
50:02.7,65500,1094
50:03.6,65500,1094
50:07.7,65500,1094
50:08.6,65500,1094
50:12.7,65500,1094
50:13.6,65500,1094
50:17.7,65500,1094
50:18.6,65500,1094
50:22.7,65500,1094
50:23.6,65500,1094
50:27.7,65500,1094
50:28.6,65500,1094
50:32.7,65500,1094
50:33.6,65500,1094
50:37.7,65500,1094
50:38.6,65500,1094
50:42.7,65500,1094
50:43.6,65500,1094
50:47.7,65500,1094
50:48.6,65500,1094
50:52.8,65500,1094
50:53.6,65500,1094
50:57.8,65500,1094
50:58.7,65500,1094
51:02.8,65500,1094
51:03.7,65500,1094
51:07.8,65500,1094
51:08.7,65500,1094
51:12.8,65500,1094
51:13.7,65500,1094
51:17.8,65500,1094
51:18.7,65500,1094
51:22.8,65500,1094
51:23.7,65500,1094
51:27.8,65500,1094
51:28.7,65500,1094
51:32.8,65500,1094
51:33.7,65500,1094
51:37.8,65500,1094
51:38.7,65500,1094
51:42.8,65500,1094
51:43.7,65500,1094
51:47.8,65500,1094
51:48.7,65500,1094
51:52.8,65500,1095
51:53.7,65500,1094
51:57.9,65500,1095
51:58.8,65500,1095
52:02.9,65500,1095
52:03.8,65500,1095
52:07.9,65500,1095
52:08.8,65500,1094
52:12.9,65500,1095
52:13.8,65500,1095
52:17.9,65500,1095
52:18.8,65500,1094
52:22.9,65500,1095
52:23.8,65500,1095
52:27.9,65500,1095
52:28.8,65500,1095
52:32.9,65500,1095
52:33.8,65500,1095
52:37.9,65500,1095
52:38.8,65500,1096
52:42.9,65500,1095
52:43.8,65500,1095
52:47.9,65500,1095
52:48.8,65500,1095
52:52.9,65500,1095
52:53.8,65500,1095
52:57.9,65500,1095
52:58.8,65500,1095
53:02.9,65500,1095
53:03.8,65500,1095
53:07.9,65500,1095
53:08.9,65500,1095
53:13.0,65500,1096
53:13.9,65500,1096
53:18.0,65500,1096
53:18.9,65500,1095
53:23.0,65500,1096
53:23.9,65500,1096
53:28.0,65500,1095
53:28.9,65500,1096
53:33.0,65500,1096
53:33.9,65500,1096
53:38.0,65500,1096
53:38.9,65500,1096
53:43.0,65500,1096
53:43.9,65500,1096
53:48.0,65500,1096
53:48.9,65500,1096
53:53.0,65500,1096
53:53.9,65500,1096
53:58.0,65500,1096
53:58.9,65500,1096
54:03.0,65500,1096
54:03.9,65500,1096
54:08.0,65500,1096
54:09.0,65500,1096
54:13.1,65500,1096
54:14.0,65500,1096
54:18.1,65500,1096
54:19.0,65500,1096
54:23.1,65500,1096
54:24.0,65500,1096
54:28.1,65500,1096
54:29.0,65500,1096
54:33.1,65500,1096
54:34.0,65500,1096
54:38.1,65500,1096
54:39.0,65500,1096
54:43.1,65500,1096
54:44.0,65500,1096
54:48.1,65500,1096
54:49.0,65500,1096
54:53.1,65500,1096
54:54.0,65500,1096
54:58.1,65500,1096
54:59.0,65500,1096
55:03.1,65500,1096
55:04.0,65500,1096
55:08.1,65500,1096
55:09.0,65500,1096
55:13.1,65500,1096
55:14.0,65500,1096
55:18.2,65500,1096
55:19.1,65500,1096
55:23.2,65500,1096
55:24.1,65500,1096
55:28.2,65500,1096
55:29.1,65500,1096
55:33.2,65500,1096
55:34.1,65500,1096
55:38.2,65500,1096
55:39.1,65500,1096
55:43.2,65500,1096
55:44.1,65500,1096
55:48.2,65500,1096
55:49.1,65500,1096
55:53.2,65500,1096
55:54.1,65500,1096
55:58.2,65500,1096
55:59.1,65500,1096
56:03.2,65500,1096
56:04.1,65500,1096
56:08.2,65500,1096
56:09.1,65500,1096
56:13.2,65500,1096
56:14.1,65500,1096
56:18.3,65500,1096
56:19.2,65500,1096
56:23.2,65500,1096
56:24.2,65500,1096
56:28.3,65500,1096
56:29.2,65500,1096
56:33.3,65500,1096
56:34.2,65500,1096
56:38.3,65500,1096
56:39.2,65500,1096
56:43.3,65500,1096
56:44.2,65500,1096
56:48.3,65500,1096
56:49.2,65500,1096
56:53.3,65500,1096
56:54.2,65500,1096
56:58.3,65500,1096
56:59.2,65500,1096
57:03.3,65500,1096
57:04.2,65500,1096
57:08.4,65500,1096
57:09.2,65500,1096
57:13.3,65500,1096
57:14.2,65500,1096
57:18.3,65500,1096
57:19.2,65500,1096
57:23.3,65500,1096
57:24.3,65500,1096
57:28.4,65500,1096
57:29.3,65500,1096
57:33.4,65500,1096
57:34.3,65500,1096
57:38.4,65500,1096
57:39.3,65500,1096
57:43.4,65500,1096
57:44.3,65500,1096
57:48.4,65500,1096
57:49.3,65500,1096
57:53.4,65500,1096
57:54.3,65500,1096
57:58.4,65500,1096
57:59.3,65500,1096
58:03.4,65500,1096
58:04.3,65500,1096
58:08.4,65500,1096
58:09.3,65500,1096
58:13.4,65500,1096
58:14.4,65500,1096
58:18.4,65500,1096
58:19.3,65500,1096
58:23.4,65500,1096
58:24.3,65500,1096
58:28.4,65500,1096
58:29.3,65500,1096
58:33.5,65500,1096
58:34.3,65500,1096
58:38.5,65500,1096
58:39.4,65500,1096
58:43.5,65500,1096
58:44.4,65500,1096
58:48.5,65500,1096
58:49.4,65500,1096
58:53.5,65500,1096
58:54.4,65500,1096
58:58.5,65500,1096
58:59.4,65500,1096
59:03.5,65500,1096
59:04.4,65500,1096
59:08.5,65500,1096
59:09.4,65500,1096
59:13.5,65500,1096
59:14.4,65500,1096
59:18.5,65500,1096
59:19.4,65500,1096
59:23.5,65500,1096
59:24.4,65500,1096
59:28.5,65500,1096
59:29.4,65500,1096
59:33.5,65500,1096
59:34.4,65500,1096
59:38.6,65500,1096
59:39.5,65500,1096
59:43.6,65500,1096
59:44.5,65500,1096
59:48.6,65500,1096
59:49.5,65500,1096
59:53.6,65500,1096
59:54.5,65500,1096
59:58.6,65500,1096
59:59.5,65500,1096
00:03.6,65500,1096
00:04.5,65500,1096
00:08.6,65500,1096
00:09.5,65500,1096
00:13.6,65500,1096
00:14.5,65500,1096
00:18.6,65500,1096
00:19.5,65500,1096
00:23.6,65500,1096
00:24.5,65500,1096
00:28.6,65500,1096
00:29.5,65500,1096
00:33.6,65500,1096
00:34.5,65500,1096
00:38.6,65500,1096
00:39.5,65500,1096
00:43.6,65500,1096
00:44.6,65500,1096
00:48.7,65500,1096
00:49.6,65500,1096
00:53.7,65500,1096
00:54.6,65500,1096
00:58.7,65500,1096
00:59.6,65500,1096
01:03.7,65500,1096
01:04.6,65500,1096
01:08.7,65500,1096
01:09.6,65500,1096
01:13.7,65500,1096
01:14.6,65500,1096
01:18.7,65500,1096
01:19.6,65500,1096
01:23.7,65500,1096
01:24.6,65500,1097
01:28.7,65500,1096
01:29.6,65500,1096
01:33.7,65500,1096
01:34.6,65500,1097
01:38.7,65500,1096
01:39.6,65500,1096
01:43.7,65500,1096
01:44.6,65500,1096
01:48.8,65500,1096
01:49.7,65500,1096
01:53.8,65000,1096
01:54.7,65000,1096
01:58.8,65000,1096
01:59.7,65000,1096
02:03.8,65000,1096
02:04.7,65000,1096
02:08.8,65000,1096
02:09.7,65000,1095
02:13.8,65000,1095
02:14.7,65000,1095
02:18.8,65000,1095
02:19.7,65000,1095
02:23.8,65000,1094
02:24.7,65000,1094
02:28.8,64500,1094
02:29.7,64500,1094
02:33.8,64500,1094
02:34.7,64500,1094
02:38.8,64500,1094
02:39.7,64500,1094
02:43.8,64500,1093
02:44.7,64500,1093
02:48.8,64500,1093
02:49.7,64500,1093
02:53.8,64000,1093
02:54.8,64000,1093
02:58.9,64000,1092
02:59.8,64000,1092
03:03.8,64000,1092
03:04.8,64000,1092
03:08.9,64000,1091
03:09.8,64000,1091
03:13.9,63500,1091
03:14.8,63500,1091
03:18.9,63500,1090
03:19.8,63500,1090
03:23.9,63500,1090
03:24.8,63500,1090
03:28.9,63500,1090
03:29.8,63500,1090
03:33.9,63000,1089
03:34.8,63000,1089
03:38.9,63000,1088
03:39.8,63000,1088
03:43.9,63000,1088
03:44.8,63000,1088
03:48.9,63000,1087
03:49.8,63000,1087
03:53.9,62500,1087
03:54.8,62500,1087
03:58.9,62500,1087
03:59.9,62500,1086
04:03.9,62500,1086
04:04.9,62500,1085
04:09.0,62000,1085
04:09.9,62000,1085
04:14.0,62000,1085
04:14.9,62000,1085
04:19.0,62000,1084
04:19.9,62000,1084
04:24.0,61500,1083
04:24.9,61500,1083
04:29.0,61500,1083
04:29.9,61500,1082
04:34.0,61500,1082
04:34.9,61000,1082
04:39.0,61000,1081
04:39.9,61000,1081
04:44.0,61000,1080
04:44.9,61000,1080
04:49.0,60500,1080
04:49.9,60500,1080
04:54.0,60500,1080
04:54.9,60500,1079
04:59.0,60500,1078
04:59.9,60000,1078
05:04.0,60000,1077
05:04.9,60000,1077
05:09.1,60000,1077
05:09.9,60000,1077
05:14.1,59500,1076
05:15.0,59500,1076
05:19.1,59500,1075
05:20.0,59500,1075
05:24.1,59000,1074
05:25.0,59000,1074
05:29.1,59000,1074
05:30.0,59000,1072
05:34.1,58500,1072
05:35.0,58500,1072
05:39.1,58500,1072
05:40.0,58500,1072
05:44.1,58500,1071
05:45.0,58000,1071
05:49.1,58000,1070
05:50.0,58000,1070
05:54.1,58000,1069
05:55.0,57500,1068
05:59.1,57500,1068
06:00.0,57500,1068
06:04.1,57000,1066
06:05.0,57000,1066
06:09.1,57000,1066
06:10.0,57000,1066
06:14.2,56500,1065
06:15.1,56500,1065
06:19.2,56500,1064
06:20.1,56500,1063
06:24.2,56000,1063
06:25.1,56000,1063
06:29.2,56000,1062
06:30.1,56000,1062
06:34.2,55500,1061
06:35.1,55500,1060
06:39.2,55500,1059
06:40.1,55500,1059
06:44.2,55000,1058
06:45.1,55000,1058
06:49.2,55000,1057
06:50.1,55000,1057
06:54.2,54500,1056
06:55.1,54500,1055
06:59.2,54500,1055
07:00.1,54000,1054
07:04.2,54000,1054
07:05.1,54000,1053
07:09.2,53500,1052
07:10.1,53500,1052
07:14.2,53500,1051
07:15.2,53500,1051
07:19.3,53000,1049
07:20.2,53000,1049
07:24.3,53000,1048
07:25.2,53000,1048
07:29.3,52500,1047
07:30.2,52500,1047
07:34.3,52000,1046
07:35.2,52000,1046
07:39.3,52000,1044
07:40.2,52000,1044
07:44.3,51500,1043
07:45.2,51500,1043
07:49.3,51500,1042
07:50.2,51000,1041
07:54.3,51000,1040
07:55.2,51000,1040
07:59.3,50500,1040
08:00.2,50500,1039
08:04.3,50500,1038
08:05.2,50500,1038
08:09.3,50000,1036
08:10.2,50000,1036
08:14.3,50000,1035
08:15.2,50000,1035
08:19.3,49500,1034
08:20.2,49500,1033
08:24.4,49500,1032
08:25.2,49000,1032
08:29.4,49000,1031
08:30.3,49000,1031
08:34.4,48500,1029
08:35.3,48500,1030
08:39.4,48500,1029
08:40.3,48500,1028
08:44.4,48000,1027
08:45.3,48000,1027
08:49.4,48000,1026
08:50.3,48000,1026
08:54.4,47500,1024
08:55.3,47500,1024
08:59.4,47500,1022
09:00.3,47500,1022
09:04.4,47000,1021
09:05.3,47000,1021
09:09.4,47000,1019
09:10.3,47000,1019
09:14.4,46500,1018
09:15.3,46500,1018
09:19.4,46500,1017
09:20.3,46500,1016
09:24.4,46000,1016
09:25.3,46000,1015
09:29.5,46000,1014
09:30.4,46000,1014
09:34.5,45500,1013
09:35.4,45500,1012
09:39.5,45500,1011
09:40.4,45500,1010
09:44.5,45000,1009
09:45.4,45000,1009
09:49.5,45000,1008
09:50.4,45000,1008
09:54.5,44500,1007
09:55.4,44500,1006
09:59.5,44500,1005
10:00.4,44500,1005
10:04.5,44000,1004
10:05.4,44000,1004
10:09.5,44000,1002
10:10.4,44000,1002
10:14.5,43500,1000
10:15.4,43500,1000
10:19.5,43500,999
10:20.4,43500,999
10:24.5,43000,997
10:25.4,43000,997
10:29.5,43000,996
10:30.4,43000,996
10:34.5,43000,994
10:35.5,43000,994
10:39.6,42500,993
10:40.5,42500,993
10:44.6,42500,991
10:45.5,42500,991
10:49.6,42000,989
10:50.5,42000,989
10:54.6,42000,988
10:55.5,42000,988
10:59.6,41500,987
11:00.5,41500,986
11:04.6,41500,985
11:05.5,41500,985
11:09.6,41500,983
11:10.5,41000,983
11:14.6,41000,982
11:15.5,41000,982
11:19.6,41000,980
11:20.5,41000,980
11:24.6,40500,979
11:25.5,40500,979
11:29.6,40500,977
11:30.5,40500,977
11:34.6,40500,976
11:35.6,40000,975
11:39.6,40000,974
11:40.6,40000,974
11:44.7,40000,972
11:45.6,40000,972
11:49.7,39500,971
11:50.6,39500,971
11:54.7,39500,969
11:55.6,39500,969
11:59.7,39500,968
12:00.6,39500,968
12:04.7,39000,966
12:05.6,39000,966
12:09.7,39000,964
12:10.6,39000,964
12:14.7,38500,963
12:15.6,38500,963
12:19.7,38500,961
12:20.6,38500,961
12:24.7,38500,960
12:25.6,38000,960
12:29.7,38000,958
12:30.6,38000,958
12:34.7,38000,957
12:35.6,38000,957
12:39.7,37500,955
12:40.6,37500,955
12:44.8,37500,953
12:45.6,37500,953
12:49.8,37500,952
12:50.7,37500,952
12:54.8,37000,950
12:55.7,37000,950
12:59.8,37000,949
13:00.7,37000,948
13:04.8,36500,947
13:05.7,36500,947
13:09.8,36500,945
13:10.7,36500,945
13:14.8,36500,944
13:15.7,36500,944
13:19.8,36000,942
13:20.7,36000,942
13:24.8,36000,941
13:25.7,36000,940
13:29.8,36000,939
13:30.7,35500,938
13:34.8,35500,937
13:35.7,35500,936
13:39.8,35500,935
13:40.7,35500,935
13:44.8,35000,934
13:45.7,35000,933
13:49.9,35000,932
13:50.7,35000,932
13:54.9,35000,930
13:55.8,35000,930
13:59.9,34500,929
14:00.8,34500,928
14:04.9,34500,927
14:05.8,34500,927
14:09.9,34000,925
14:10.8,34000,925
14:14.9,34000,924
14:15.8,34000,924
14:19.9,34000,922
14:20.8,34000,922
14:24.9,33500,921
14:25.8,33500,921
14:29.9,33500,919
14:30.8,33500,919
14:34.9,33500,917
14:35.8,33500,917
14:39.9,33000,916
14:40.8,33000,916
14:44.9,33000,914
14:45.8,33000,913
14:49.9,32500,913
14:50.8,32500,912
14:55.0,32500,910
14:55.9,32500,910
15:00.0,32500,909
15:00.9,32500,908
15:05.0,32000,907
15:05.9,32000,906
15:10.0,32000,905
15:10.9,32000,905
15:15.0,32000,904
15:15.9,31500,903
15:20.0,31500,902
15:20.9,31500,902
15:25.0,31500,900
15:25.9,31500,900
15:30.0,31000,899
15:30.9,31000,899
15:35.0,31000,897
15:35.9,31000,897
15:40.0,31000,895
15:40.9,31000,895
15:45.0,30500,894
15:45.9,30500,893
15:50.0,30500,891
15:50.9,30500,891
15:55.1,30500,890
15:55.9,30500,889
16:00.0,30000,889
16:01.0,30000,888
16:05.1,30000,887
16:06.0,30000,886
16:10.1,30000,885
16:11.0,29500,885
16:15.1,29500,883
16:16.0,29500,883
16:20.1,29500,882
16:21.0,29500,881
16:25.1,29000,880
16:26.0,29000,880
16:30.1,29000,878
16:31.0,29000,878
16:35.1,29000,877
16:36.0,29000,877
16:40.1,28500,875
16:41.0,28500,875
16:45.1,28500,874
16:46.0,28500,874
16:50.1,28500,872
16:51.0,28000,872
16:55.1,28000,870
16:56.0,28000,869
17:00.1,28000,869
17:01.0,28000,868
17:05.1,27500,867
17:06.0,27500,866
17:10.2,27500,865
17:11.1,27500,864
17:15.2,27500,863
17:16.1,27500,863
17:20.2,27000,861
17:21.1,27000,861
17:25.2,27000,860
17:26.1,27000,859
17:30.2,27000,858
17:31.1,27000,858
17:35.2,26500,856
17:36.1,26500,856
17:40.2,26500,855
17:41.1,26500,855
17:45.2,26500,853
17:46.1,26500,853
17:50.2,26000,852
17:51.1,26000,851
17:55.2,26000,850
17:56.1,26000,849
18:00.2,26000,848
18:01.1,25500,847
18:05.2,25500,846
18:06.1,25500,845
18:10.2,25500,844
18:11.1,25500,844
18:15.3,25500,842
18:16.2,25500,842
18:20.3,25000,841
18:21.2,25000,840
18:25.3,25000,839
18:26.2,25000,839
18:30.3,25000,837
18:31.2,25000,837
18:35.3,24500,836
18:36.2,24500,835
18:40.3,24500,834
18:41.2,24500,833
18:45.3,24500,832
18:46.2,24000,831
18:50.3,24000,831
18:51.2,24000,830
18:55.3,24000,829
18:56.2,24000,828
19:00.3,24000,827
19:01.2,24000,827
19:05.3,23500,825
19:06.2,23500,824
19:10.3,23500,823
19:11.2,23500,823
19:15.3,23500,822
19:16.3,23000,821
19:20.3,23000,820
19:21.3,23000,819
19:25.4,23000,818
19:26.3,23000,818
19:30.4,23000,816
19:31.3,22500,816
19:35.4,22500,814
19:36.3,22500,814
19:40.4,22500,813
19:41.3,22500,812
19:45.4,22500,811
19:46.3,22000,811
19:50.4,22000,810
19:51.3,22000,809
19:55.4,22000,808
19:56.3,22000,808
20:00.4,21500,806
20:01.3,21500,806
20:05.4,21500,805
20:06.3,21500,804
20:10.4,21500,803
20:11.3,21500,803
20:15.4,21500,801
