DateTime,EraBimOscillatorVCurrentMilliV,EraBimPowerOutMilliV,EraBimPower1GHzMilliV,EraBimSupply5V9MilliV,EraBimSupply4V1MilliV,EraTemperatureMilliDegC,RxBimIChannelMilliV,RxBimQChannelMilliV,UcBimTxInputMilliV,UcBimTxOutputMilliV,UcTemperatureMilliDegC,UcBimVtVcoMilliV_128 
42:37.1,503,650,661,2363,2017,-4500,1572,1654,1692,2036,372,1915
42:42.1,503,650,661,2363,2017,-4500,1571,1654,1692,2036,372,1915
42:47.1,503,650,661,2363,2017,-4500,1567,1654,1692,2037,372,1915
42:52.1,503,650,661,2363,2017,-4500,1569,1654,1692,2036,372,1915
42:57.1,503,650,662,2363,2017,-4500,1569,1654,1692,2037,372,1915
43:02.1,503,650,661,2363,2017,-4500,1568,1654,1692,2036,372,1915
43:07.1,503,650,661,2363,2017,-4500,1568,1654,1692,2037,372,1915
43:12.1,502,650,661,2363,2017,-4500,1567,1654,1692,2036,372,1915
43:17.1,503,650,661,2363,2017,-4500,1565,1654,1692,2037,372,1915
43:22.1,502,650,661,2363,2017,-4500,1566,1654,1692,2037,371,1915
43:27.1,503,650,662,2363,2017,-4500,1567,1654,1692,2036,371,1915
43:32.1,502,650,661,2363,2017,-4500,1566,1654,1691,2037,371,1915
43:37.1,502,650,661,2363,2017,-4500,1567,1654,1691,2036,371,1915
43:42.1,503,650,661,2363,2017,-4500,1566,1654,1691,2036,371,1915
43:47.1,503,650,661,2363,2017,-4500,1567,1654,1691,2036,371,1915
43:52.1,503,650,661,2363,2017,-4500,1567,1654,1691,2036,370,1915
43:57.1,503,650,661,2363,2017,-4500,1569,1654,1691,2036,371,1915
44:02.1,504,650,661,2363,2017,-4500,1569,1654,1691,2036,370,1915
44:07.1,504,650,661,2363,2017,-4500,1569,1654,1691,2036,370,1915
44:12.1,504,650,661,2363,2017,-4500,1569,1654,1691,2036,370,1915
44:17.1,504,650,661,2363,2017,-4500,1569,1654,1691,2036,370,1915
44:22.1,503,650,661,2363,2017,-4500,1570,1654,1692,2036,370,1915
44:27.1,504,650,661,2363,2017,-4500,1570,1654,1691,2036,370,1915
44:32.1,504,650,661,2363,2017,-4500,1570,1654,1692,2036,369,1915
44:37.1,504,650,661,2363,2017,-4500,1570,1654,1692,2036,370,1915
44:42.1,504,650,662,2363,2017,-4500,1569,1654,1692,2036,369,1915
44:47.1,504,650,661,2363,2017,-4500,1568,1654,1692,2036,370,1915
44:52.1,504,650,661,2363,2017,-4500,1569,1654,1691,2036,370,1915
44:57.1,504,650,662,2363,2017,-4500,1578,1654,1692,2036,370,1915
45:02.1,504,650,661,2363,2017,-4500,1578,1654,1692,2036,370,1915
45:07.1,504,650,661,2363,2017,-4500,1574,1654,1692,2036,370,1915
45:12.1,504,650,661,2363,2017,-4500,1573,1654,1692,2036,370,1915
45:17.1,504,650,661,2363,2017,-4500,1572,1654,1692,2036,370,1915
45:22.1,503,650,661,2363,2017,-4500,1572,1654,1692,2036,369,1915
45:27.1,504,650,662,2363,2017,-4500,1572,1654,1692,2036,369,1915
45:32.1,504,650,661,2363,2017,-4500,1572,1654,1691,2036,369,1915
45:37.1,504,650,661,2363,2017,-4500,1569,1654,1691,2036,369,1915
45:42.1,504,650,661,2363,2017,-4500,1566,1654,1692,2036,369,1915
45:47.1,504,650,661,2363,2017,-4500,1575,1654,1691,2036,369,1915
45:52.1,504,650,662,2363,2017,-4500,1573,1654,1691,2036,369,1915
45:57.1,504,650,661,2363,2017,-4500,1573,1654,1691,2036,369,1915
46:02.1,504,650,661,2363,2017,-4500,1571,1654,1691,2036,369,1915
46:07.1,504,650,661,2363,2017,-4500,1574,1654,1691,2036,369,1915
46:12.2,504,650,662,2363,2017,-4500,1578,1654,1691,2035,368,1915
46:17.1,504,650,661,2363,2017,-4500,1579,1654,1691,2035,368,1915
46:22.3,504,650,662,2363,2017,-4500,1574,1654,1691,2036,368,1915
46:27.2,504,593,662,2363,2017,-4500,1649,1654,1536,1845,368,770
46:32.2,505,594,661,2363,2017,-4500,1654,1654,1536,1845,369,769
46:37.2,505,594,661,2363,2017,-4500,1654,1653,1536,1845,369,770
46:42.1,505,594,661,2363,2017,-4500,1653,1654,1536,1845,369,770
46:47.1,505,593,661,2363,2017,-4500,1653,1654,1536,1846,369,770
46:52.1,504,594,661,2363,2017,-4500,1653,1654,1536,1846,369,770
46:57.2,505,594,661,2363,2017,-4500,1653,1653,1536,1845,369,770
47:02.2,505,594,661,2363,2017,-4500,1653,1654,1536,1845,369,770
47:07.2,504,594,661,2363,2017,-4500,1653,1653,1536,1845,369,770
47:12.2,504,594,661,2363,2017,-4500,1653,1653,1536,1845,369,769
47:17.2,504,594,661,2363,2017,-4500,1653,1654,1536,1845,369,769
47:22.2,504,594,661,2363,2017,-4500,1653,1653,1536,1845,369,770
47:27.2,504,594,661,2363,2017,-4500,1652,1653,1536,1845,370,769
47:32.2,504,594,661,2363,2017,-4500,1653,1653,1536,1845,369,770
47:37.2,504,594,661,2363,2017,-4500,1652,1653,1536,1845,369,770
47:42.2,503,594,661,2363,2017,-4500,1652,1654,1536,1845,369,769
47:47.2,504,594,661,2363,2017,-4500,1653,1654,1536,1845,369,769
47:52.2,504,594,661,2363,2017,-4500,1652,1654,1536,1845,369,769
47:57.2,504,595,661,2363,2017,-4500,1658,1654,1541,1844,369,748
48:02.3,504,595,661,2363,2017,-4500,1658,1654,1541,1844,369,748
48:07.2,504,594,661,2363,2017,-4500,1652,1654,1536,1845,369,769
48:12.2,504,594,661,2363,2017,-4500,1652,1653,1536,1845,369,770
48:17.2,504,594,661,2363,2017,-4500,1652,1654,1536,1845,369,770
48:22.2,504,594,661,2363,2017,-4500,1652,1654,1536,1845,369,769
48:27.2,504,593,661,2363,2017,-4500,1652,1654,1536,1845,369,770
48:32.2,504,593,661,2363,2017,-4500,1652,1654,1536,1845,368,769
48:37.2,504,594,661,2363,2017,-4500,1653,1653,1536,1845,368,769
48:42.2,504,594,661,2363,2017,-4500,1653,1654,1536,1845,369,769
48:47.2,504,594,661,2363,2017,-4500,1652,1654,1536,1845,369,769
48:52.2,504,594,661,2363,2017,-4500,1653,1653,1536,1845,369,769
48:57.2,504,594,661,2363,2017,-4500,1652,1654,1536,1845,369,769
49:02.2,504,594,661,2363,2017,-4500,1652,1653,1536,1845,369,769
49:07.2,504,594,661,2363,2017,-4500,1653,1653,1536,1845,369,769
49:12.2,504,594,661,2363,2017,-4500,1653,1654,1536,1845,368,769
49:17.2,504,594,661,2363,2017,-4500,1653,1654,1536,1845,368,769
49:22.3,504,594,661,2363,2017,-4500,1653,1654,1536,1845,368,769
49:27.3,504,594,662,2363,2017,-4500,1653,1653,1536,1845,368,769
49:32.3,504,594,661,2363,2017,-4500,1653,1654,1536,1845,368,769
49:37.3,504,594,661,2363,2017,-4500,1653,1654,1536,1845,368,769
49:42.3,504,594,662,2363,2017,-4500,1653,1653,1536,1845,368,769
49:47.3,504,594,661,2363,2017,-4500,1653,1653,1536,1845,368,769
49:52.3,504,594,661,2363,2017,-4500,1654,1653,1536,1845,368,769
49:57.3,504,594,661,2363,2017,-4500,1654,1654,1536,1845,368,769
50:02.3,504,594,661,2363,2017,-4500,1654,1654,1536,1845,368,769
50:07.3,504,594,661,2363,2017,-4500,1653,1654,1536,1845,368,769
50:12.3,504,595,661,2363,2017,-4500,1658,1654,1541,1843,368,748
50:17.4,504,595,661,2363,2017,-4500,1658,1654,1541,1843,368,748
50:22.4,504,595,661,2363,2017,-4500,1658,1654,1541,1843,368,748
50:27.3,504,595,661,2363,2017,-4500,1658,1654,1541,1843,368,748
50:32.3,504,595,661,2363,2017,-4500,1658,1654,1541,1843,368,748
50:37.4,504,595,661,2363,2017,-4500,1658,1654,1541,1843,368,748
50:42.4,504,595,661,2363,2017,-4500,1658,1654,1541,1843,368,748
50:47.4,504,595,661,2363,2017,-4500,1658,1654,1541,1843,368,748
50:52.4,504,595,661,2363,2017,-4500,1658,1654,1541,1843,368,748
50:57.4,504,595,661,2364,2017,-4500,1658,1654,1541,1843,368,748
51:02.4,504,595,661,2363,2017,-4500,1658,1654,1541,1843,368,748
51:07.4,504,595,661,2363,2017,-4500,1658,1654,1541,1843,368,748
51:12.4,504,595,661,2363,2017,-4500,1659,1653,1541,1843,367,748
51:17.4,504,595,661,2363,2017,-4500,1658,1654,1541,1843,368,748
51:22.4,504,592,661,2364,2017,-4500,1101,1654,1548,1860,368,842
51:27.4,504,592,661,2363,2017,-4500,1103,1654,1548,1860,368,841
51:32.4,504,592,661,2363,2017,-4500,1102,1654,1548,1860,368,842
51:37.4,504,592,661,2363,2017,-4500,1101,1654,1547,1860,368,841
51:42.4,504,592,661,2363,2017,-4500,1101,1654,1548,1860,368,842
51:47.4,504,606,661,2363,2017,-4500,1655,1654,1558,1841,368,939
51:52.4,504,606,661,2363,2017,-4500,1655,1654,1558,1841,368,939
51:57.4,504,605,661,2363,2017,-4500,1655,1654,1558,1841,368,939
52:02.4,504,606,661,2363,2017,-4500,1655,1654,1558,1840,368,939
52:07.4,504,605,661,2363,2017,-4500,1655,1654,1558,1841,367,939
52:12.4,504,604,661,2363,2017,-4500,1655,183,1563,1788,367,1041
52:17.4,504,603,661,2363,2017,-4500,1655,181,1563,1789,367,1041
52:22.4,504,603,661,2363,2017,-4500,1655,183,1563,1788,366,1041
52:27.4,504,603,661,2363,2017,-4500,1655,182,1563,1788,367,1041
52:32.4,504,604,661,2363,2017,-4500,1655,184,1563,1788,366,1041
52:37.4,504,616,661,2363,2017,-4500,1655,1658,1586,1764,366,1149
52:42.4,504,617,661,2363,2017,-4500,1655,1658,1586,1764,366,1149
52:47.4,504,616,661,2363,2017,-4500,1655,1658,1585,1764,366,1149
52:52.4,504,617,662,2363,2017,-5000,1655,1658,1586,1764,366,1149
52:57.4,505,616,661,2363,2017,-4500,1655,1658,1586,1764,366,1149
53:02.4,504,618,661,2363,2017,-5000,394,1658,1588,1763,366,1262
53:07.4,505,618,661,2363,2017,-5000,398,1658,1589,1762,366,1262
53:12.4,504,618,661,2363,2017,-5000,403,1658,1588,1762,366,1261
53:17.4,505,618,661,2363,2017,-5000,395,1658,1588,1762,366,1262
53:22.4,504,618,661,2363,2017,-5000,399,1658,1588,1762,366,1262
53:27.4,504,626,661,2363,2017,-5000,1658,1658,1614,1801,366,1380
53:32.4,504,626,661,2363,2017,-4500,1658,1658,1614,1801,366,1380
53:37.4,504,626,661,2363,2017,-4500,1658,1658,1614,1801,366,1380
53:42.4,504,626,661,2364,2017,-4500,1659,1658,1614,1801,366,1380
53:47.5,504,626,661,2363,2017,-4500,1658,1658,1614,1800,366,1380
53:52.5,504,633,661,2363,2017,-4500,1658,949,1625,1861,366,1504
53:57.5,504,634,661,2363,2017,-4500,1659,948,1625,1860,366,1505
54:02.5,504,634,661,2364,2017,-4500,1658,946,1625,1860,366,1505
54:07.5,504,634,661,2363,2017,-5000,1658,946,1624,1860,365,1504
54:12.5,504,636,661,2363,2017,-5000,1658,1367,1647,1931,365,1635
54:17.5,504,636,661,2363,2017,-5000,1658,1369,1647,1931,365,1635
54:22.5,504,636,661,2363,2017,-5000,1658,1369,1647,1931,364,1635
54:27.5,504,636,661,2363,2017,-5000,1658,1363,1647,1930,364,1635
54:32.5,504,635,661,2363,2017,-5000,1658,1365,1647,1931,364,1635
54:37.5,505,636,661,2364,2017,-5000,1658,1368,1647,1931,364,1635
54:42.5,505,636,661,2363,2017,-5000,1658,1365,1647,1931,364,1635
54:47.5,505,646,661,2363,2017,-5000,1599,1654,1671,1975,364,1771
54:52.5,505,646,662,2364,2017,-5000,1601,1654,1671,1975,364,1771
54:57.5,505,646,661,2363,2017,-5000,1658,1654,1671,1986,364,1771
55:02.5,505,647,661,2364,2017,-5000,1658,1654,1671,1985,364,1771
55:07.5,505,647,661,2363,2017,-5000,1658,1654,1671,1986,364,1771
55:12.5,505,650,661,2363,2017,-5000,1234,1654,1691,2053,364,1914
55:17.5,505,650,661,2363,2017,-5000,1234,1654,1691,2053,364,1915
55:22.5,505,650,661,2363,2017,-5000,1257,1654,1690,2053,364,1914
55:27.5,505,650,662,2363,2017,-5000,1257,1654,1690,2053,364,1915
55:32.5,505,650,661,2363,2018,-5000,1257,1654,1690,2053,364,1914
55:37.6,505,650,661,2363,2017,-5000,1256,1654,1690,2054,363,1914
55:42.5,505,650,661,2363,2017,-5000,1256,1654,1690,2053,364,1914
55:47.5,505,650,661,2363,2017,-5000,1256,1654,1690,2054,364,1914
55:52.5,505,650,661,2363,2017,-5000,1255,1654,1690,2053,364,1914
55:57.5,505,650,661,2363,2017,-5000,1253,1654,1691,2053,364,1914
56:02.5,505,650,661,2363,2017,-5000,1252,1654,1690,2053,363,1914
56:07.5,505,650,661,2363,2017,-5000,1250,1654,1690,2053,363,1914
56:12.5,505,650,661,2363,2017,-5000,1246,1654,1690,2053,363,1914
56:17.5,505,650,661,2363,2017,-5000,1240,1654,1690,2053,363,1914
56:22.6,505,650,661,2363,2017,-5000,1248,1654,1690,2053,364,1914
56:27.6,504,650,661,2363,2017,-4500,1241,1654,1690,2053,364,1914
56:32.6,505,650,661,2363,2017,-4500,1240,1654,1690,2053,364,1914
56:37.5,505,650,661,2363,2017,-4500,1234,1654,1691,2053,364,1914
56:42.6,504,650,661,2363,2017,-4500,1246,1654,1691,2054,364,1915
56:47.6,504,650,662,2363,2017,-4500,1245,1654,1691,2053,365,1915
56:52.6,504,650,662,2363,2017,-4500,1246,1654,1691,2054,365,1915
56:57.6,504,650,661,2363,2017,-4000,1241,1654,1692,2054,366,1915
57:02.6,503,650,662,2363,2017,-4000,1244,1654,1692,2054,366,1915
57:07.6,503,650,662,2363,2017,-4000,1239,1654,1693,2055,367,1915
57:12.6,502,650,662,2363,2017,-3500,1237,1654,1693,2054,367,1915
57:17.6,502,650,662,2363,2017,-3500,1224,1654,1694,2054,368,1915
57:22.6,501,651,662,2363,2017,-3500,1199,1654,1694,2053,369,1915
57:27.6,501,650,662,2363,2017,-3000,1212,1654,1694,2053,369,1915
57:32.6,500,651,662,2363,2017,-3000,1199,1654,1695,2053,370,1915
57:37.6,500,651,662,2363,2017,-2500,1210,1654,1696,2055,371,1915
57:42.6,499,651,662,2363,2017,-2500,1182,1654,1696,2053,372,1915
57:47.6,498,651,662,2363,2017,-2500,1203,1654,1697,2055,373,1916
57:52.6,498,651,662,2363,2017,-2000,1216,1654,1697,2056,374,1916
57:57.6,496,651,662,2363,2017,-2000,1196,1654,1698,2055,375,1916
58:02.6,496,651,662,2363,2017,-1500,1197,1654,1699,2055,375,1916
58:07.6,494,652,662,2363,2017,-1500,1197,1654,1699,2056,377,1916
58:12.6,494,651,662,2363,2017,-1000,1227,1654,1700,2059,378,1917
58:17.6,493,652,662,2363,2017,-500,1215,1654,1701,2059,379,1917
58:22.6,492,652,662,2363,2017,-500,1191,1654,1702,2056,380,1917
58:27.6,491,653,663,2363,2017,0,1216,1654,1702,2060,382,1917
58:32.6,490,652,662,2363,2017,0,1210,1654,1703,2061,383,1917
58:37.6,489,653,662,2363,2017,500,1219,1654,1704,2061,385,1918
58:42.6,488,653,662,2363,2017,1000,1192,1654,1705,2061,386,1917
58:47.6,487,653,663,2363,2017,1000,1195,1654,1706,2061,386,1918
58:52.6,485,653,662,2363,2017,1500,1201,1654,1707,2061,388,1918
58:57.6,484,654,663,2363,2017,2000,1209,1654,1707,2062,390,1918
59:02.6,483,654,663,2363,2017,2000,1212,1653,1708,2061,391,1918
59:07.6,482,654,663,2363,2016,2500,1215,1654,1709,2059,393,1918
59:12.6,480,654,663,2363,2016,3000,1229,1654,1710,2066,394,1919
59:17.6,479,654,663,2363,2016,3000,1229,1653,1711,2065,396,1919
59:22.6,478,654,664,2363,2017,3500,1237,1653,1712,2066,397,1920
59:27.6,476,655,664,2363,2016,4000,1248,1654,1713,2068,399,1920
59:32.6,476,655,664,2363,2016,4000,1247,1653,1714,2069,401,1920
59:37.6,474,655,664,2362,2016,4500,1255,1653,1715,2070,402,1920
59:42.6,473,655,664,2363,2016,5000,1252,1654,1716,2070,404,1920
59:47.6,471,656,664,2362,2016,5500,1256,1653,1716,2071,406,1920
59:52.6,470,656,664,2362,2016,5500,1259,1653,1717,2072,408,1921
59:57.7,469,656,665,2362,2016,6000,1264,1653,1718,2073,410,1921
00:02.6,468,656,665,2362,2016,6500,1264,1653,1719,2073,411,1921
00:07.6,466,656,665,2362,2016,6500,1276,1653,1721,2075,413,1921
00:12.6,465,657,665,2362,2016,7000,1273,1653,1721,2075,416,1921
00:17.6,464,657,665,2362,2016,7500,1283,1653,1723,2077,418,1922
00:22.6,462,657,665,2362,2016,8000,1293,1653,1724,2076,419,1922
00:27.6,460,657,666,2362,2015,8000,1288,1653,1725,2080,421,1923
00:32.6,460,657,665,2362,2016,8500,1314,1653,1726,2081,423,1923
00:37.7,458,657,666,2362,2015,9000,1313,1653,1727,2084,426,1923
00:42.7,457,658,666,2362,2015,9500,1325,1653,1727,2084,428,1923
00:47.7,455,659,666,2362,2015,9500,1332,1652,1729,2085,430,1923
00:52.7,454,659,666,2362,2015,10000,1375,1653,1730,2089,432,1924
00:57.7,452,659,666,2362,2015,10500,1384,1653,1731,2091,434,1925
01:02.7,451,659,666,2362,2015,11000,1392,1653,1732,2092,436,1925
01:07.7,449,659,666,2362,2015,11000,1386,1652,1733,2093,438,1925
01:12.7,448,659,666,2362,2015,11500,1384,1652,1734,2095,440,1925
01:17.7,447,660,666,2362,2015,12000,1372,1653,1735,2095,443,1925
01:22.7,446,660,665,2362,2015,12000,1356,1652,1736,2090,445,1926
01:27.7,444,661,666,2362,2015,12500,1384,1652,1737,2093,447,1926
01:32.7,443,660,666,2362,2015,13000,1421,1652,1738,2102,449,1926
01:37.7,441,661,666,2362,2015,13500,1434,1652,1739,2103,452,1926
01:42.7,440,661,666,2362,2015,13500,1437,1652,1740,2105,454,1926
01:47.7,438,661,666,2362,2015,14000,1439,1652,1741,2106,456,1927
01:52.7,437,661,667,2362,2015,14000,1438,1652,1742,2108,458,1928
01:57.7,436,662,666,2361,2015,14500,1433,1652,1743,2109,460,1928
02:02.7,435,662,667,2361,2015,15000,1654,1652,1744,2086,463,1928
02:07.7,433,662,667,2361,2015,15000,1654,1652,1744,2089,465,1928
02:12.7,432,662,667,2362,2015,15500,1654,1652,1746,2089,468,1928
02:17.7,431,662,667,2361,2015,16000,1654,1652,1747,2091,469,1929
02:22.7,430,662,667,2361,2014,16000,1654,1652,1748,2092,472,1929
02:27.7,429,663,667,2361,2015,16500,1654,1652,1749,2093,474,1929
02:32.7,427,663,667,2361,2015,17000,1654,1652,1749,2095,477,1930
02:37.7,426,664,667,2361,2015,17000,1654,1652,1750,2098,479,1930
02:42.7,425,663,667,2361,2015,17500,1654,1652,1751,2098,481,1930
02:47.7,424,664,667,2361,2015,17500,1654,1652,1752,2100,484,1931
02:52.7,422,664,667,2360,2015,18000,1654,1652,1753,2101,485,1931
02:57.7,421,664,668,2361,2015,18500,1653,1652,1754,2103,488,1931
03:02.7,420,664,668,2360,2014,18500,1654,1652,1755,2104,490,1931
03:07.7,419,664,668,2361,2014,19000,1653,1652,1755,2105,492,1931
03:12.7,418,665,668,2361,2014,19000,1654,1652,1756,2106,494,1932
03:17.7,416,664,668,2361,2014,19500,1654,1652,1757,2108,497,1932
03:22.7,416,665,668,2361,2014,19500,1653,1652,1758,2109,499,1932
03:27.7,415,665,668,2360,2014,20000,1653,1652,1759,2110,501,1932
03:32.7,413,665,668,2360,2015,20000,1654,1652,1760,2111,504,1933
03:37.7,413,665,668,2361,2014,20500,1654,1652,1760,2112,505,1933
03:42.8,411,665,669,2360,2014,20500,1654,1652,1761,2113,508,1934
03:47.8,410,665,669,2360,2014,21000,1653,1651,1762,2114,510,1934
03:52.8,409,665,669,2360,2014,21000,1653,1651,1762,2115,512,1934
03:57.8,408,666,669,2360,2014,21500,1653,1651,1763,2116,514,1934
04:02.8,408,666,669,2360,2014,21500,1653,1651,1764,2118,516,1934
04:07.8,407,666,670,2360,2014,22000,1653,1651,1765,2119,518,1935
04:12.7,405,667,670,2360,2014,22000,1653,1652,1765,2120,520,1935
04:17.8,405,666,670,2360,2014,22500,1653,1652,1766,2122,522,1936
04:22.8,404,666,670,2360,2014,22500,1653,1651,1766,2122,524,1936
04:27.8,403,667,670,2360,2014,22500,1653,1651,1767,2125,526,1936
04:32.8,402,667,670,2360,2014,23000,1653,1651,1768,2125,528,1936
04:37.8,401,667,670,2360,2014,23000,1653,1651,1768,2127,529,1936
04:42.8,401,667,670,2360,2014,23000,1653,1651,1768,2127,532,1936
04:47.8,400,667,670,2360,2014,23500,1653,1651,1770,2128,534,1937
04:52.8,399,667,670,2360,2014,23500,1653,1651,1770,2129,535,1937
04:57.8,399,667,670,2360,2014,23500,1653,1651,1770,2130,537,1937
05:02.8,399,667,670,2360,2014,24000,1653,1651,1771,2130,538,1937
05:07.8,397,667,670,2360,2014,24000,1653,1651,1771,2131,540,1937
05:12.8,397,667,671,2360,2014,24000,1653,1651,1771,2131,542,1937
05:17.8,396,667,670,2360,2014,24000,1653,1651,1772,2133,544,1938
05:22.8,396,668,670,2360,2014,24500,1652,1651,1773,2133,546,1938
05:27.8,395,668,670,2360,2014,24500,1652,1651,1773,2133,547,1938
05:32.8,394,668,670,2360,2014,24500,1652,1651,1773,2134,548,1939
05:37.8,394,668,671,2360,2014,24500,1653,1651,1773,2135,550,1939
05:42.8,394,668,671,2360,2014,24500,1653,1651,1774,2136,551,1939
05:47.8,393,668,670,2360,2014,25000,1653,1651,1774,2136,553,1939
05:52.8,393,668,671,2360,2014,25000,1652,1651,1774,2136,554,1939
05:57.8,393,668,671,2360,2014,25000,1652,1651,1774,2138,556,1939
06:02.8,392,668,671,2360,2014,25000,1652,1651,1775,2138,557,1940
06:07.8,392,668,671,2360,2014,25000,1652,1651,1776,2139,559,1940
06:12.8,391,668,671,2360,2014,25000,1652,1651,1776,2139,560,1940
06:17.8,391,668,671,2360,2014,25500,1652,1651,1776,2140,562,1940
06:22.8,391,668,671,2360,2014,25500,1653,1651,1776,2141,564,1940
06:27.8,390,668,671,2360,2014,25500,1653,1651,1777,2141,565,1940
06:32.8,390,668,671,2360,2014,25500,1652,1651,1777,2142,567,1940
06:37.8,390,668,671,2360,2014,25500,1652,1651,1777,2142,568,1941
06:42.8,390,668,671,2360,2014,25500,1652,1651,1777,2142,569,1940
06:47.8,390,669,671,2360,2014,25500,1652,1651,1777,2143,571,1941
06:52.8,389,668,671,2360,2014,26000,1652,1651,1777,2144,572,1941
06:57.8,389,668,671,2360,2014,26000,1652,1651,1778,2144,573,1941
07:02.9,388,668,671,2360,2014,26000,1652,1651,1779,2144,575,1942
07:07.8,388,668,671,2360,2014,26000,1652,1651,1779,2145,576,1942
07:12.8,388,669,671,2360,2014,26000,1652,1651,1779,2146,578,1942
07:17.9,388,669,671,2360,2014,26000,1652,1651,1779,2147,579,1942
07:22.9,388,669,671,2360,2014,26000,1652,1651,1779,2147,580,1942
07:27.9,387,669,671,2360,2014,26000,1652,1651,1780,2149,581,1942
07:32.8,386,669,671,2360,2014,26000,1652,1651,1780,2149,582,1942
07:37.8,387,669,672,2360,2014,26500,1652,1651,1780,2149,584,1942
07:42.8,386,669,671,2360,2014,26500,1652,1651,1780,2149,585,1943
07:47.8,386,669,671,2360,2014,26500,1652,1651,1781,2150,587,1943
07:52.8,386,669,672,2360,2014,26500,1652,1651,1781,2150,588,1943
07:57.8,386,669,672,2360,2014,26500,1652,1651,1781,2150,589,1943
08:02.9,386,669,672,2360,2014,26500,1652,1651,1781,2150,590,1943
08:07.8,385,670,672,2360,2014,26500,1652,1650,1782,2152,592,1943
08:12.8,385,669,672,2360,2014,26500,1652,1651,1782,2152,593,1943
08:17.8,385,669,672,2360,2014,27000,1652,1651,1782,2152,594,1944
08:22.9,385,670,672,2360,2014,27000,1652,1650,1782,2152,595,1944
08:27.8,384,670,672,2360,2014,27000,1652,1651,1782,2153,596,1944
08:32.9,384,669,672,2360,2014,27000,1652,1651,1782,2153,598,1945
08:37.9,384,670,672,2360,2014,27000,1652,1650,1783,2153,599,1945
08:42.9,383,670,672,2360,2014,27000,1652,1650,1783,2153,600,1945
08:47.9,383,670,672,2360,2014,27000,1652,1650,1783,2154,601,1945
08:52.9,383,670,672,2360,2014,27000,1652,1651,1783,2154,603,1945
08:57.9,383,670,673,2360,2014,27500,1652,1650,1784,2154,604,1945
09:02.9,383,670,672,2359,2014,27500,1652,1650,1784,2155,604,1945
09:07.9,382,670,672,2359,2014,27500,1652,1650,1784,2155,606,1945
09:12.9,382,670,672,2360,2014,27500,1652,1650,1784,2155,607,1945
09:17.9,382,670,673,2360,2013,27500,1652,1651,1785,2155,608,1946
09:22.9,382,670,673,2359,2014,27500,1652,1650,1784,2154,609,1945
09:27.9,382,670,673,2360,2014,27500,1652,1650,1785,2155,610,1946
09:32.9,382,670,673,2359,2014,27500,1652,1650,1785,2155,611,1946
09:37.9,381,670,673,2360,2013,27500,1652,1650,1785,2156,612,1946
09:42.9,381,670,673,2359,2014,27500,1652,1651,1785,2156,614,1946
09:47.9,381,670,673,2360,2014,28000,1652,1650,1785,2156,615,1947
09:52.9,380,670,673,2359,2013,28000,1652,1650,1785,2156,616,1947
09:57.9,380,670,673,2359,2013,28000,1652,1650,1786,2156,617,1947
10:02.9,380,670,673,2359,2013,28000,1652,1650,1786,2156,618,1947
10:07.9,380,670,673,2359,2014,28000,1652,1650,1786,2157,619,1947
10:12.9,380,670,673,2360,2013,28000,1652,1650,1786,2157,620,1947
10:17.9,380,670,673,2359,2014,28000,1652,1650,1787,2158,621,1947
10:22.9,379,670,673,2360,2014,28000,1652,1650,1787,2158,622,1947
10:27.9,379,670,673,2360,2014,28000,1652,1650,1787,2158,623,1948
10:32.9,379,670,673,2360,2014,28500,1652,1650,1787,2158,624,1948
10:37.9,379,670,673,2359,2013,28500,1652,1650,1787,2158,625,1948
10:42.9,379,670,673,2359,2013,28500,1652,1650,1787,2158,626,1948
10:47.9,379,670,673,2360,2014,28500,1652,1650,1787,2158,627,1948
10:52.9,379,670,673,2360,2014,28500,1652,1650,1787,2158,628,1948
10:57.9,379,670,673,2360,2013,28500,1652,1650,1788,2159,629,1948
11:02.9,378,670,673,2360,2013,28500,1652,1650,1788,2159,629,1948
11:07.9,378,670,673,2359,2014,28500,1652,1650,1788,2158,630,1948
11:12.9,378,670,673,2360,2014,28500,1652,1650,1788,2159,631,1948
11:17.9,378,670,673,2359,2014,28500,1652,1649,1788,2159,632,1948
11:22.9,377,670,673,2360,2013,28500,1652,1650,1788,2159,633,1949
11:27.9,377,670,673,2359,2013,28500,1652,1650,1788,2159,634,1949
11:32.9,377,670,674,2359,2013,28500,1652,1650,1788,2159,635,1949
11:37.9,377,670,673,2359,2014,28500,1652,1650,1788,2160,635,1949
11:42.9,377,670,673,2360,2014,28500,1652,1650,1789,2160,637,1949
11:47.9,377,670,673,2360,2013,29000,1652,1650,1789,2160,637,1950
11:52.9,377,670,673,2359,2013,29000,1652,1649,1789,2160,638,1950
11:57.9,377,670,673,2359,2014,29000,1652,1650,1790,2160,640,1950
12:02.9,376,671,673,2359,2013,29000,1652,1649,1789,2165,640,1950
12:07.9,376,670,673,2359,2013,29000,1652,1649,1790,2166,640,1950
12:12.9,377,671,674,2359,2014,29000,1652,1649,1790,2160,642,1950
12:17.9,376,671,674,2360,2014,29000,1652,1650,1790,2161,642,1950
12:22.9,376,670,674,2359,2013,29000,1652,1649,1790,2161,643,1950
12:27.9,376,670,674,2360,2014,29000,1652,1649,1790,2161,644,1950
12:32.9,376,671,674,2359,2013,29000,1652,1650,1790,2161,645,1950
